Publisher,Score,Magnitude,Keywords,Trump
washingtonpost.com,0,1.299999952,refuge winwinwin area wildlife united oil states development alaska environmental standards developing national energy alaskas ,1
washingtonpost.com,0,1.899999976,courage admit failure israelis israel humanitarian gaza hamass palestinians peace hamas united states does ,1
washingtonpost.com,-0.200000003,2.400000095,reality israel clear palestinian hand gaza hamass palestinians security help weapons hamas ,1
washingtonpost.com,-0.100000001,0.899999976,navy need military astronaut force states creating air space operate united domain ,1
washingtonpost.com,0.5,2.599999905,making poverty need work medicaid care program workingage help americans pathway states ,1
washingtonpost.com,-0.100000001,2.299999952,dead robots human president united technology leadership radiation end space exploration states ,1
washingtonpost.com,0.300000012,1.799999952,president commerce ready wants department national administration trump environment space safe standards industry traffic commercial ,1
washingtonpost.com,-0.100000001,1,coverage obamacares eliminate republicans individual repeal health senate obamacare chance bill mandate ,1
washingtonpost.com,-0.400000006,2.400000095,projections cbos fundamental cbo error coverage individual medicaid plans senate million obamacare healthcare bill ,1
washingtonpost.com,0.200000003,2.099999905,growing isnt protect technology department threat drone certain prepared security dhs stop homeland drones ,1
washingtonpost.com,-0.100000001,2.099999905,obama president irans support regimes silent world unlike trump freedom iran iranian united states ,1
washingtonpost.com,-0.100000001,1.399999976,consumers affordable regulations subsidies administration trump didnt plans insurance shortterm obamacare americans forgot ,1
washingtonpost.com,-0.100000001,1.200000048,mexico wilbur united rules ross parts deficit content canada nafta trade killing states jobs ,1
washingtonpost.com,-0.100000001,0.899999976,state usbacked gains accelerated united dramatically syrian militants raqqa trump forces syria islamic isis ,1
wsj.com,0.100000001,0.300000012,surveyed tax growth wall credit economists stocks say trump tailwind solid street hiring stock ,1
wsj.com,0.200000003,2.700000048,political kavanaugh kavanaughs v court judge supreme trump white conservative ,1
wsj.com,0,2.099999905,maganomics promoting means nations introducing trump sustained rate modern topped overarching roughly ,1
nbcnews.com,0.400000006,2.299999952,finally president state union foreign kirk democrats american leadership trump improving response interested proves america charlie arent lives ,1
washingtontimes.com,0.100000001,2,celebrating highlights mr world american trump great freedom americas donald america ji millions ,1
washingtontimes.com,-0.400000006,2.5,immigrant repeat tops border deported immigration feds times illegal 44 weve list security stop 15 immigrants ,1
wsj.com,-0.200000003,0.800000012,coalition tax divides republicans cuts weaves republican unite party care wall white health hope conservatives various strands ,1
washingtonpost.com,0,0.699999988,voices president toughtalking enforcement views sheriff trump raise county ivey law era conservative sheriffs ,1
washingtontimes.com,-0.200000003,2.400000095,order votes republicans military trump law donald bill increase signs spending 2018 jobs ,1
washingtontimes.com,0,1.700000048,president mr shows media mastery cnn american trump work social presidents donald legacy twitter ,1
washingtontimes.com,0.100000001,2.099999905,mexico president obama wall pay mr department improved trumps trump security homeland illegals ,1
washingtontimes.com,-0.100000001,0.800000012,president countries trade mr tariffs steel trump security donald aluminum announces official ,1
